SnapshotDate,StoreID,ProductID,StockOnHand,ReorderPoint
01-05-2024,S010,P0044,179,84
01-05-2024,S010,P0011,132,144
01-05-2024,S010,P0094,159,149
01-05-2024,S010,P0143,300,75
01-05-2024,S010,P0032,316,63
01-05-2024,S010,P0071,101,84
01-05-2024,S010,P0113,430,98
01-05-2024,S010,P0061,47,142
01-05-2024,S010,P0042,316,66
01-05-2024,S010,P0063,382,104
01-05-2024,S010,P0117,113,57
01-05-2024,S010,P0051,78,109
01-05-2024,S010,P0086,418,128
01-05-2024,S010,P0146,347,56
01-05-2024,S010,P0134,6,130
01-05-2024,S010,P0012,80,138
01-05-2024,S010,P0148,403,61
01-05-2024,S010,P0105,173,99
01-05-2024,S010,P0096,105,133
01-05-2024,S010,P0116,444,20
01-05-2024,S010,P0133,261,54
01-05-2024,S010,P0079,487,68
01-05-2024,S010,P0135,403,143
01-05-2024,S010,P0041,147,147
01-05-2024,S010,P0180,205,55
01-05-2024,S010,P0121,328,59
01-05-2024,S010,P0007,195,51
01-05-2024,S010,P0119,186,43
01-05-2024,S010,P0082,363,76
01-05-2024,S010,P0068,23,33
01-05-2024,S010,P0124,286,53
01-05-2024,S010,P0142,180,116
01-05-2024,S010,P0170,438,42
01-05-2024,S010,P0140,203,54
01-05-2024,S010,P0108,4,29
01-05-2024,S010,P0147,159,133
01-05-2024,S010,P0160,223,142
01-05-2024,S010,P0074,383,107
01-05-2024,S010,P0064,272,69
01-05-2024,S010,P0118,23,101
01-05-2024,S010,P0004,403,63
01-05-2024,S010,P0155,93,87
01-05-2024,S010,P0104,8,93
01-05-2024,S010,P0050,259,93
01-05-2024,S010,P0089,139,101
01-05-2024,S010,P0008,59,71
01-05-2024,S010,P0114,260,101
01-05-2024,S010,P0097,123,138
01-05-2024,S010,P0023,388,62
01-05-2024,S010,P0030,285,94
01-05-2024,S010,P0037,37,95
01-05-2024,S010,P0125,479,95
01-05-2024,S010,P0179,182,59
01-05-2024,S010,P0069,381,84
01-05-2024,S010,P0127,466,26
01-05-2024,S010,P0072,3,112
01-05-2024,S010,P0093,261,23
01-05-2024,S010,P0078,321,62
01-05-2024,S010,P0016,188,115
01-05-2024,S010,P0150,444,46
01-05-2024,S010,P0178,454,109
01-05-2024,S010,P0043,28,129
01-05-2024,S010,P0080,481,109
01-05-2024,S010,P0169,309,57
01-05-2024,S025,P0157,18,88
01-05-2024,S025,P0115,80,70
01-05-2024,S025,P0164,118,41
01-05-2024,S025,P0084,490,77
01-05-2024,S025,P0087,27,61
01-05-2024,S025,P0129,283,50
01-05-2024,S025,P0161,341,136
01-05-2024,S025,P0031,490,78
01-05-2024,S025,P0145,31,121
01-05-2024,S025,P0112,396,100
01-05-2024,S025,P0035,282,65
01-05-2024,S025,P0040,56,109
01-05-2024,S025,P0018,470,41
01-05-2024,S025,P0106,76,141
01-05-2024,S025,P0006,378,44
01-05-2024,S025,P0107,265,51
01-05-2024,S025,P0083,319,118
01-05-2024,S025,P0052,265,70
01-05-2024,S025,P0162,300,60
01-05-2024,S025,P0003,447,75
01-05-2024,S025,P0110,365,123
01-05-2024,S025,P0091,20,76
01-05-2024,S025,P0059,378,71
01-05-2024,S025,P0024,37,84
01-05-2024,S025,P0019,92,98
01-05-2024,S025,P0131,313,47
01-05-2024,S025,P0098,5,36
01-05-2024,S025,P0128,389,114
01-05-2024,S025,P0092,49,33
01-05-2024,S025,P0005,194,142
01-05-2024,S025,P0033,155,144
01-05-2024,S025,P0138,299,80
01-05-2024,S025,P0109,123,40
01-05-2024,S025,P0176,201,29
01-05-2024,S025,P0168,154,49
01-05-2024,S025,P0013,230,58
01-05-2024,S025,P0014,462,44
01-05-2024,S025,P0081,272,49
01-05-2024,S025,P0174,393,69
01-05-2024,S025,P0002,259,97
01-05-2024,S025,P0077,18,96
01-05-2024,S025,P0021,58,146
01-05-2024,S025,P0036,205,110
01-05-2024,S025,P0141,271,118
01-05-2024,S025,P0088,174,149
01-05-2024,S025,P0153,293,128
01-05-2024,S025,P0045,353,113
01-05-2024,S025,P0130,296,85
01-05-2024,S025,P0025,390,121
01-05-2024,S025,P0039,3,86
01-05-2024,S025,P0159,440,121
01-05-2024,S025,P0015,9,144
01-05-2024,S025,P0075,480,62
01-05-2024,S025,P0122,273,108
01-05-2024,S025,P0120,448,92
01-05-2024,S025,P0060,14,125
01-05-2024,S025,P0171,227,148
01-05-2024,S025,P0175,219,124
01-05-2024,S025,P0022,382,79
01-05-2024,S025,P0067,191,92
01-05-2024,S025,P0156,122,82
01-05-2024,S025,P0103,209,43
01-05-2024,S025,P0054,62,80
01-05-2024,S025,P0047,83,136
01-05-2024,S025,P0167,189,22
01-05-2024,S025,P0090,157,103
01-05-2024,S025,P0102,81,70
01-05-2024,S025,P0057,149,29
01-05-2024,S025,P0062,291,99
01-05-2024,S025,P0154,100,109
01-05-2024,S025,P0076,45,27
01-05-2024,S025,P0056,463,44
01-05-2024,S025,P0095,455,55
01-05-2024,S025,P0028,99,128
01-05-2024,S025,P0152,221,110
01-05-2024,S025,P0137,27,136
01-05-2024,S025,P0139,192,102
01-05-2024,S025,P0166,297,138
01-05-2024,S025,P0026,387,134
01-05-2024,S025,P0029,158,135
01-05-2024,S025,P0034,475,91
01-05-2024,S025,P0101,300,123
01-05-2024,S025,P0020,366,84
01-05-2024,S025,P0017,26,49
01-05-2024,S025,P0123,119,53
01-05-2024,S025,P0136,372,65
01-05-2024,S025,P0044,306,133
01-05-2024,S025,P0011,341,49
01-05-2024,S025,P0094,455,87
01-05-2024,S025,P0143,242,120
01-05-2024,S025,P0032,130,135
01-05-2024,S025,P0071,8,45
01-05-2024,S025,P0113,287,68
01-05-2024,S025,P0061,321,31
01-05-2024,S025,P0042,15,112
01-05-2024,S025,P0063,478,100
01-05-2024,S025,P0117,118,74
01-05-2024,S025,P0051,42,105
01-05-2024,S025,P0086,262,31
01-05-2024,S025,P0146,452,23
01-05-2024,S025,P0134,215,125
01-05-2024,S025,P0012,340,68
01-05-2024,S025,P0148,355,142
01-05-2024,S025,P0105,208,21
01-05-2024,S025,P0096,400,97
01-05-2024,S025,P0116,153,72
01-05-2024,S025,P0133,75,147
01-05-2024,S025,P0079,216,32
01-05-2024,S025,P0135,273,65
01-05-2024,S025,P0041,280,67
01-05-2024,S025,P0180,239,69
01-05-2024,S025,P0121,342,31
01-05-2024,S025,P0007,494,44
01-05-2024,S025,P0119,423,144
01-05-2024,S025,P0082,93,91
01-05-2024,S025,P0068,53,75
01-05-2024,S025,P0124,271,25
01-05-2024,S025,P0142,148,58
01-05-2024,S025,P0170,473,24
01-05-2024,S025,P0140,182,63
01-05-2024,S025,P0108,204,59
01-05-2024,S025,P0147,84,126
01-05-2024,S025,P0160,311,58
01-05-2024,S025,P0074,425,96
01-05-2024,S025,P0064,298,44
01-05-2024,S025,P0118,357,26
01-05-2024,S025,P0004,437,30
01-05-2024,S025,P0155,335,94
01-05-2024,S025,P0104,338,61
01-05-2024,S025,P0050,75,83
01-05-2024,S025,P0089,126,77
01-05-2024,S025,P0008,97,50
01-05-2024,S025,P0114,245,101
01-05-2024,S025,P0097,496,97
01-05-2024,S025,P0023,68,139
01-05-2024,S025,P0030,478,78
01-05-2024,S025,P0037,248,46
01-05-2024,S025,P0125,56,97
01-05-2024,S025,P0179,32,141
01-05-2024,S025,P0069,352,97
01-05-2024,S025,P0127,419,146
01-05-2024,S025,P0072,117,75
01-05-2024,S025,P0093,399,56
01-05-2024,S025,P0078,157,44
01-05-2024,S025,P0016,217,33
01-05-2024,S025,P0150,381,136
01-05-2024,S025,P0178,43,81
01-05-2024,S025,P0043,126,31
01-05-2024,S025,P0080,409,54
01-05-2024,S025,P0169,313,72
01-05-2024,S013,P0157,70,144
01-05-2024,S013,P0115,244,48
01-05-2024,S013,P0164,253,71
01-05-2024,S013,P0084,302,30
01-05-2024,S013,P0087,125,79
01-05-2024,S013,P0129,230,39
01-05-2024,S013,P0161,203,25
01-05-2024,S013,P0031,57,143
01-05-2024,S013,P0145,82,108
01-05-2024,S013,P0112,289,34
01-05-2024,S013,P0035,447,69
01-05-2024,S013,P0040,70,75
01-05-2024,S013,P0018,62,37
01-05-2024,S013,P0106,488,42
01-05-2024,S013,P0006,154,112
01-05-2024,S013,P0107,150,145
01-05-2024,S013,P0083,338,121
01-05-2024,S013,P0052,292,125
01-05-2024,S013,P0162,301,95
01-05-2024,S013,P0003,231,57
01-05-2024,S013,P0110,139,109
01-05-2024,S013,P0091,359,92
01-05-2024,S013,P0059,21,122
01-05-2024,S013,P0024,42,86
01-05-2024,S013,P0019,298,54
01-05-2024,S013,P0131,131,56
01-05-2024,S013,P0098,313,113
01-05-2024,S013,P0128,46,102
01-05-2024,S013,P0092,259,59
01-05-2024,S013,P0005,436,132
01-05-2024,S013,P0033,222,111
01-05-2024,S013,P0138,420,147
01-05-2024,S013,P0109,204,134
01-05-2024,S013,P0176,136,21
01-05-2024,S013,P0168,337,145
01-05-2024,S013,P0013,380,55
01-05-2024,S013,P0014,364,40
01-05-2024,S013,P0081,297,49
01-05-2024,S013,P0174,190,147
01-05-2024,S013,P0002,208,26
01-05-2024,S013,P0077,205,117
01-05-2024,S013,P0021,306,56
01-05-2024,S013,P0036,358,142
01-05-2024,S013,P0141,472,149
01-05-2024,S013,P0088,388,138
01-05-2024,S013,P0153,78,100
01-05-2024,S013,P0045,393,135
01-05-2024,S013,P0130,62,61
01-05-2024,S013,P0025,122,32
01-05-2024,S013,P0039,398,47
01-05-2024,S013,P0159,251,119
01-05-2024,S013,P0015,104,132
01-05-2024,S013,P0075,140,116
01-05-2024,S013,P0122,278,65
01-05-2024,S013,P0120,416,91
01-05-2024,S013,P0060,125,104
01-05-2024,S013,P0171,131,21
01-05-2024,S013,P0175,320,125
01-05-2024,S013,P0022,117,57
01-05-2024,S013,P0067,284,113
01-05-2024,S013,P0156,225,119
01-05-2024,S013,P0103,438,34
01-05-2024,S013,P0054,9,117
01-05-2024,S013,P0047,17,34
01-05-2024,S013,P0167,490,84
01-05-2024,S013,P0090,325,125
01-05-2024,S013,P0102,110,105
01-05-2024,S013,P0057,73,54
01-05-2024,S013,P0062,218,104
01-05-2024,S013,P0154,211,140
01-05-2024,S013,P0076,28,22
01-05-2024,S013,P0056,244,56
01-05-2024,S013,P0095,276,42
01-05-2024,S013,P0028,204,66
01-05-2024,S013,P0152,9,109
01-05-2024,S013,P0137,418,40
01-05-2024,S013,P0139,112,66
01-05-2024,S013,P0166,249,138
01-05-2024,S013,P0026,33,61
01-05-2024,S013,P0029,114,124
01-05-2024,S013,P0034,102,139
01-05-2024,S013,P0101,129,76
01-05-2024,S013,P0020,388,147
01-05-2024,S013,P0017,151,59
01-05-2024,S013,P0123,432,40
01-05-2024,S013,P0136,174,31
01-05-2024,S013,P0044,321,132
01-05-2024,S013,P0011,306,66
01-05-2024,S013,P0094,258,129
01-05-2024,S013,P0143,127,75
01-05-2024,S013,P0032,286,126
01-05-2024,S013,P0071,314,40
01-05-2024,S013,P0113,146,31
01-05-2024,S013,P0061,3,53
01-05-2024,S013,P0042,297,61
01-05-2024,S013,P0063,153,133
01-05-2024,S013,P0117,417,35
01-05-2024,S013,P0051,302,72
01-05-2024,S013,P0086,145,121
01-05-2024,S013,P0146,28,84
01-05-2024,S013,P0134,340,114
01-05-2024,S013,P0012,472,96
01-05-2024,S013,P0148,315,29
01-05-2024,S013,P0105,188,35
01-05-2024,S013,P0096,409,112
01-05-2024,S013,P0116,69,132
01-05-2024,S013,P0133,395,129
01-05-2024,S013,P0079,336,119
01-05-2024,S013,P0135,70,27
01-05-2024,S013,P0041,5,147
01-05-2024,S013,P0180,314,130
01-05-2024,S013,P0121,157,85
01-05-2024,S013,P0007,171,37
01-05-2024,S013,P0119,100,110
01-05-2024,S013,P0082,407,135
01-05-2024,S013,P0068,362,45
01-05-2024,S013,P0124,15,80
01-05-2024,S013,P0142,192,99
01-05-2024,S013,P0170,5,63
01-05-2024,S013,P0140,152,59
01-05-2024,S013,P0108,484,76
01-05-2024,S013,P0147,455,84
01-05-2024,S013,P0160,77,105
01-05-2024,S013,P0074,144,44
01-05-2024,S013,P0064,444,57
01-05-2024,S013,P0118,48,23
01-05-2024,S013,P0004,398,41
01-05-2024,S013,P0155,406,59
01-05-2024,S013,P0104,328,36
01-05-2024,S013,P0050,224,97
01-05-2024,S013,P0089,28,128
01-05-2024,S013,P0008,441,82
01-05-2024,S013,P0114,395,107
01-05-2024,S013,P0097,325,100
01-05-2024,S013,P0023,265,97
01-05-2024,S013,P0030,31,91
01-05-2024,S013,P0037,0,142
01-05-2024,S013,P0125,323,23
01-05-2024,S013,P0179,73,75
01-05-2024,S013,P0069,70,71
01-05-2024,S013,P0127,447,148
01-05-2024,S013,P0072,487,76
01-05-2024,S013,P0093,472,123
01-05-2024,S013,P0078,388,143
01-05-2024,S013,P0016,81,82
01-05-2024,S013,P0150,360,83
01-05-2024,S013,P0178,284,136
01-05-2024,S013,P0043,413,52
01-05-2024,S013,P0080,108,85
01-05-2024,S013,P0169,227,67
01-05-2024,S011,P0157,370,45
01-05-2024,S011,P0115,450,45
01-05-2024,S011,P0164,141,25
01-05-2024,S011,P0084,3,20
01-05-2024,S011,P0087,280,20
01-05-2024,S011,P0129,297,149
01-05-2024,S011,P0161,98,66
01-05-2024,S011,P0031,131,48
01-05-2024,S011,P0145,15,52
01-05-2024,S011,P0112,481,115
01-05-2024,S011,P0035,318,110
01-05-2024,S011,P0040,156,70
01-05-2024,S011,P0018,92,84
01-05-2024,S011,P0106,436,44
01-05-2024,S011,P0006,472,38
01-05-2024,S011,P0107,495,28
01-05-2024,S011,P0083,384,46
01-05-2024,S011,P0052,226,64
01-05-2024,S011,P0162,83,103
01-05-2024,S011,P0003,366,28
01-05-2024,S011,P0110,16,90
01-05-2024,S011,P0091,115,142
01-05-2024,S011,P0059,177,41
01-05-2024,S011,P0024,309,83
01-05-2024,S011,P0019,158,95
01-05-2024,S011,P0131,36,81
01-05-2024,S011,P0098,269,71
01-05-2024,S011,P0128,145,80
01-05-2024,S011,P0092,423,96
01-05-2024,S011,P0005,379,64
01-05-2024,S011,P0033,74,73
01-05-2024,S011,P0138,93,115
01-05-2024,S011,P0109,0,105
01-05-2024,S011,P0176,62,132
01-05-2024,S011,P0168,175,98
01-05-2024,S011,P0013,445,137
01-05-2024,S011,P0014,26,130
01-05-2024,S011,P0081,170,104
01-05-2024,S011,P0174,18,91
01-05-2024,S011,P0002,431,142
01-05-2024,S011,P0077,481,82
01-05-2024,S011,P0021,240,123
01-05-2024,S011,P0036,408,69
01-05-2024,S011,P0141,328,114
01-05-2024,S011,P0088,433,55
01-05-2024,S011,P0153,477,84
01-05-2024,S011,P0045,350,87
01-05-2024,S011,P0130,44,131
01-05-2024,S011,P0025,302,25
01-05-2024,S011,P0039,118,75
01-05-2024,S011,P0159,224,93
01-05-2024,S011,P0015,228,115
01-05-2024,S011,P0075,368,106
01-05-2024,S011,P0122,39,97
01-05-2024,S011,P0120,308,105
01-05-2024,S011,P0060,337,132
01-05-2024,S011,P0171,448,84
01-05-2024,S011,P0175,261,27
01-05-2024,S011,P0022,94,128
01-05-2024,S011,P0067,303,113
01-05-2024,S011,P0156,498,109
01-05-2024,S011,P0103,49,44
01-05-2024,S011,P0054,414,137
01-05-2024,S011,P0047,418,31
01-05-2024,S011,P0167,181,38
01-05-2024,S011,P0090,383,147
01-05-2024,S011,P0102,275,52
01-05-2024,S011,P0057,66,95
01-05-2024,S011,P0062,119,124
01-05-2024,S011,P0154,111,40
01-05-2024,S011,P0076,146,73
01-05-2024,S011,P0056,451,93
01-05-2024,S011,P0095,319,138
01-05-2024,S011,P0028,472,64
01-05-2024,S011,P0152,242,33
01-05-2024,S011,P0137,412,62
01-05-2024,S011,P0139,168,30
01-05-2024,S011,P0166,182,72
01-05-2024,S011,P0026,190,47
01-05-2024,S011,P0029,476,52
01-05-2024,S011,P0034,483,61
01-05-2024,S011,P0101,479,143
01-05-2024,S011,P0020,209,56
01-05-2024,S011,P0017,12,134
01-05-2024,S011,P0123,90,138
01-05-2024,S011,P0136,192,124
01-05-2024,S011,P0044,476,76
01-05-2024,S011,P0011,277,134
01-05-2024,S011,P0094,3,108
01-05-2024,S011,P0143,245,45
01-05-2024,S011,P0032,189,105
01-05-2024,S011,P0071,69,60
01-05-2024,S011,P0113,70,57
01-05-2024,S011,P0061,406,76
01-05-2024,S011,P0042,451,137
01-05-2024,S011,P0063,102,123
01-05-2024,S011,P0117,166,133
01-05-2024,S011,P0051,41,36
01-05-2024,S011,P0086,191,63
01-05-2024,S011,P0146,196,108
01-05-2024,S011,P0134,379,49
01-05-2024,S011,P0012,97,100
01-05-2024,S011,P0148,312,40
01-05-2024,S011,P0105,14,140
01-05-2024,S011,P0096,219,89
01-05-2024,S011,P0116,339,85
01-05-2024,S011,P0133,266,48
01-05-2024,S011,P0079,224,47
01-05-2024,S011,P0135,165,50
01-05-2024,S011,P0041,46,67
01-05-2024,S011,P0180,274,116
01-05-2024,S011,P0121,31,47
01-05-2024,S011,P0007,445,80
01-05-2024,S011,P0119,337,27
01-05-2024,S011,P0082,284,110
01-05-2024,S011,P0068,201,59
01-05-2024,S011,P0124,351,29
01-05-2024,S011,P0142,43,122
01-05-2024,S011,P0170,14,111
01-05-2024,S011,P0140,240,78
01-05-2024,S011,P0108,439,108
01-05-2024,S011,P0147,220,99
01-05-2024,S011,P0160,88,114
01-05-2024,S011,P0074,256,141
01-05-2024,S011,P0064,332,149
01-05-2024,S011,P0118,361,105
01-05-2024,S011,P0004,140,47
01-05-2024,S011,P0155,69,76
01-05-2024,S011,P0104,342,27
01-05-2024,S011,P0050,496,92
01-05-2024,S011,P0089,204,102
01-05-2024,S011,P0008,140,129
01-05-2024,S011,P0114,263,104
01-05-2024,S011,P0097,80,139
01-05-2024,S011,P0023,267,28
01-05-2024,S011,P0030,247,113
01-05-2024,S011,P0037,226,59
01-05-2024,S011,P0125,387,34
01-05-2024,S011,P0179,412,125
01-05-2024,S011,P0069,407,109
01-05-2024,S011,P0127,147,113
01-05-2024,S011,P0072,357,91
01-05-2024,S011,P0093,26,95
01-05-2024,S011,P0078,122,96
01-05-2024,S011,P0016,490,54
01-05-2024,S011,P0150,472,34
01-05-2024,S011,P0178,58,123
01-05-2024,S011,P0043,144,94
01-05-2024,S011,P0080,65,130
01-05-2024,S011,P0169,228,44
01-05-2024,S007,P0157,14,40
01-05-2024,S007,P0115,28,66
01-05-2024,S007,P0164,380,33
01-05-2024,S007,P0084,104,59
01-05-2024,S007,P0087,349,70
01-05-2024,S007,P0129,350,39
01-05-2024,S007,P0161,218,88
01-05-2024,S007,P0031,3,137
01-05-2024,S007,P0145,174,87
01-05-2024,S007,P0112,427,20
01-05-2024,S007,P0035,111,33
01-05-2024,S007,P0040,105,110
01-05-2024,S007,P0018,135,80
01-05-2024,S007,P0106,317,53
01-05-2024,S007,P0006,112,131
01-05-2024,S007,P0107,28,41
01-05-2024,S007,P0083,270,23
01-05-2024,S007,P0052,318,67
01-05-2024,S007,P0162,63,50
01-05-2024,S007,P0003,377,89
01-05-2024,S007,P0110,471,142
01-05-2024,S007,P0091,371,93
01-05-2024,S007,P0059,460,81
01-05-2024,S007,P0024,151,76
01-05-2024,S007,P0019,27,143
01-05-2024,S007,P0131,357,62
01-05-2024,S007,P0098,460,43
01-05-2024,S007,P0128,452,109
01-05-2024,S007,P0092,345,126
01-05-2024,S007,P0005,106,135
01-05-2024,S007,P0033,205,109
01-05-2024,S007,P0138,114,120
01-05-2024,S007,P0109,342,51
01-05-2024,S007,P0176,450,75
01-05-2024,S007,P0168,497,25
01-05-2024,S007,P0013,189,80
01-05-2024,S007,P0014,461,22
01-05-2024,S007,P0081,419,146
01-05-2024,S007,P0174,161,125
01-05-2024,S007,P0002,223,127
01-05-2024,S007,P0077,254,109
01-05-2024,S007,P0021,45,94
01-05-2024,S007,P0036,401,114
01-05-2024,S007,P0141,382,29
01-05-2024,S007,P0088,268,142
01-05-2024,S007,P0153,245,142
01-05-2024,S007,P0045,464,125
01-05-2024,S007,P0130,195,98
01-05-2024,S007,P0025,440,49
01-05-2024,S007,P0039,344,84
01-05-2024,S007,P0159,241,104
01-05-2024,S007,P0015,264,50
01-05-2024,S007,P0075,493,42
01-05-2024,S007,P0122,325,122
01-05-2024,S007,P0120,193,124
01-05-2024,S007,P0060,396,123
01-05-2024,S007,P0171,19,71
01-05-2024,S007,P0175,87,77
01-05-2024,S007,P0022,104,29
01-05-2024,S007,P0067,271,103
01-05-2024,S007,P0156,378,44
01-05-2024,S007,P0103,194,148
01-05-2024,S007,P0054,442,106
01-05-2024,S007,P0047,146,86
01-05-2024,S007,P0167,247,130
01-05-2024,S007,P0090,171,44
01-05-2024,S007,P0102,382,58
01-05-2024,S007,P0057,375,38
01-05-2024,S007,P0062,170,79
01-05-2024,S007,P0154,426,137
01-05-2024,S007,P0076,345,50
01-05-2024,S007,P0056,144,149
01-05-2024,S007,P0095,347,127
01-05-2024,S007,P0028,470,22
01-05-2024,S007,P0152,413,24
01-05-2024,S007,P0137,432,109
01-05-2024,S007,P0139,111,136
01-05-2024,S007,P0166,217,134
01-05-2024,S007,P0026,188,50
01-05-2024,S007,P0029,303,99
01-05-2024,S007,P0034,275,149
01-05-2024,S007,P0101,54,50
01-05-2024,S007,P0020,310,47
01-05-2024,S007,P0017,231,82
01-05-2024,S007,P0123,432,34
01-05-2024,S007,P0136,233,148
01-05-2024,S007,P0044,43,101
01-05-2024,S007,P0011,389,22
01-05-2024,S007,P0094,93,54
01-05-2024,S007,P0143,465,84
01-05-2024,S007,P0032,363,70
01-05-2024,S007,P0071,346,81
01-05-2024,S007,P0113,154,114
01-05-2024,S007,P0061,481,95
01-05-2024,S007,P0042,199,93
01-05-2024,S007,P0063,275,25
01-05-2024,S007,P0117,432,132
01-05-2024,S007,P0051,170,137
01-05-2024,S007,P0086,64,105
01-05-2024,S007,P0146,155,139
01-05-2024,S007,P0134,102,33
01-05-2024,S007,P0012,406,35
01-05-2024,S007,P0148,197,127
01-05-2024,S007,P0105,9,87
01-05-2024,S007,P0096,496,43
01-05-2024,S007,P0116,253,118
01-05-2024,S007,P0133,176,27
01-05-2024,S007,P0079,478,125
01-05-2024,S007,P0135,217,34
01-05-2024,S007,P0041,168,80
01-05-2024,S007,P0180,184,30
01-05-2024,S007,P0121,397,70
01-05-2024,S007,P0007,85,59
01-05-2024,S007,P0119,431,99
01-05-2024,S007,P0082,212,134
01-05-2024,S007,P0068,275,21
01-05-2024,S007,P0124,191,52
01-05-2024,S007,P0142,200,68
01-05-2024,S007,P0170,293,95
01-05-2024,S007,P0140,302,104
01-05-2024,S007,P0108,14,120
01-05-2024,S007,P0147,233,83
01-05-2024,S007,P0160,294,119
01-05-2024,S007,P0074,449,71
01-05-2024,S007,P0064,8,78
01-05-2024,S007,P0118,278,103
01-05-2024,S007,P0004,453,123
01-05-2024,S007,P0155,87,117
01-05-2024,S007,P0104,268,71
01-05-2024,S007,P0050,372,111
01-05-2024,S007,P0089,359,124
01-05-2024,S007,P0008,288,74
01-05-2024,S007,P0114,73,44
01-05-2024,S007,P0097,60,67
01-05-2024,S007,P0023,144,70
01-05-2024,S007,P0030,305,43
01-05-2024,S007,P0037,478,41
01-05-2024,S007,P0125,27,136
01-05-2024,S007,P0179,394,69
01-05-2024,S007,P0069,426,74
01-05-2024,S007,P0127,97,116
01-05-2024,S007,P0072,53,120
01-05-2024,S007,P0093,15,39
01-05-2024,S007,P0078,191,34
01-05-2024,S007,P0016,211,120
01-05-2024,S007,P0150,386,99
01-05-2024,S007,P0178,104,29
01-05-2024,S007,P0043,128,80
01-05-2024,S007,P0080,216,112
01-05-2024,S007,P0169,307,69
01-05-2024,S015,P0157,424,118
01-05-2024,S015,P0115,166,75
01-05-2024,S015,P0164,93,51
01-05-2024,S015,P0084,481,87
01-05-2024,S015,P0087,220,117
01-05-2024,S015,P0129,232,58
01-05-2024,S015,P0161,347,51
01-05-2024,S015,P0031,85,79
01-05-2024,S015,P0145,470,96
01-05-2024,S015,P0112,150,85
01-05-2024,S015,P0035,147,47
01-05-2024,S015,P0040,477,126
01-05-2024,S015,P0018,320,126
01-05-2024,S015,P0106,188,28
01-05-2024,S015,P0006,449,46
01-05-2024,S015,P0107,48,138
01-05-2024,S015,P0083,390,31
01-05-2024,S015,P0052,430,25
01-05-2024,S015,P0162,4,58
01-05-2024,S015,P0003,196,75
01-05-2024,S015,P0110,287,27
01-05-2024,S015,P0091,58,21
01-05-2024,S015,P0059,405,135
01-05-2024,S015,P0024,223,64
01-05-2024,S015,P0019,380,144
01-05-2024,S015,P0131,63,46
01-05-2024,S015,P0098,126,148
01-05-2024,S015,P0128,238,88
01-05-2024,S015,P0092,435,42
01-05-2024,S015,P0005,228,61
01-05-2024,S015,P0033,67,109
01-05-2024,S015,P0138,485,54
01-05-2024,S015,P0109,54,83
01-05-2024,S015,P0176,333,85
01-05-2024,S015,P0168,193,44
01-05-2024,S015,P0013,411,76
01-05-2024,S015,P0014,168,46
01-05-2024,S015,P0081,29,50
01-05-2024,S015,P0174,150,31
01-05-2024,S015,P0002,64,139
01-05-2024,S015,P0077,131,122
01-05-2024,S015,P0021,432,139
01-05-2024,S015,P0036,292,86
01-05-2024,S015,P0141,303,22
01-05-2024,S015,P0088,155,105
01-05-2024,S015,P0153,251,29
01-05-2024,S015,P0045,6,67
01-05-2024,S015,P0130,225,126
01-05-2024,S015,P0025,28,95
01-05-2024,S015,P0039,204,128
01-05-2024,S015,P0159,320,80
01-05-2024,S015,P0015,219,23
01-05-2024,S015,P0075,257,54
01-05-2024,S015,P0122,125,132
