CustomerID,Gender,AgeGroup,LoyaltyTier,Region,City,SignupDate
C01442,F,45-54,Bronze,Central,Indore,26-09-2025
C01443,Other,25-34,Bronze,Central,Indore,06-03-2025
C01444,F,35-44,Bronze,Central,Raipur,06-08-2024
C01445,F,25-34,Platinum,South,Bengaluru,05-02-2023
C01446,F,45-54,Silver,North,Lucknow,28-03-2025
C01447,F,25-34,Guest,Central,Raipur,18-02-2023
C01448,F,65+,Silver,South,Chennai,05-07-2025
C01449,F,25-34,Silver,East,Guwahati,14-02-2020
C01450,F,45-54,Silver,Central,Indore,01-01-2022
C01451,F,35-44,Bronze,South,Hyderabad,12-09-2020
C01452,M,65+,Silver,North,Jaipur,28-11-2021
C01453,F,45-54,Bronze,Central,Bhopal,02-12-2024
C01454,M,35-44,Gold,East,Patna,01-08-2020
C01455,F,35-44,Bronze,East,Kolkata,09-07-2024
C01456,M,25-34,Bronze,West,Ahmedabad,02-07-2021
C01457,M,45-54,Silver,Central,Indore,05-04-2020
C01458,M,25-34,Bronze,Central,Nagpur,18-06-2022
C01459,F,45-54,Silver,North,Delhi,20-09-2024
C01460,F,25-34,Bronze,Central,Indore,16-12-2024
C01461,F,45-54,Bronze,Central,Nagpur,25-11-2022
C01462,F,55-64,Bronze,East,Kolkata,13-08-2022
C01463,M,45-54,Silver,West,Pune,20-12-2022
C01464,M,25-34,Gold,East,Guwahati,08-01-2024
C01465,F,45-54,Gold,East,Guwahati,03-11-2023
C01466,M,45-54,Gold,West,Pune,22-02-2022
C01467,F,25-34,Bronze,North,Delhi,28-07-2024
C01468,Other,55-64,Bronze,South,Bengaluru,01-01-2023
C01469,F,45-54,Gold,East,Patna,19-10-2025
C01470,F,45-54,Silver,West,Ahmedabad,08-12-2022
C01471,F,25-34,Silver,South,Hyderabad,19-12-2024
C01472,F,25-34,Platinum,West,Surat,12-08-2020
C01473,F,35-44,Silver,East,Bhubaneswar,28-10-2022
C01474,M,55-64,Bronze,West,Pune,21-03-2024
C01475,M,25-34,Bronze,North,Jaipur,09-06-2020
C01476,F,45-54,Platinum,West,Ahmedabad,16-06-2023
C01477,M,18-24,Bronze,East,Guwahati,06-10-2023
C01478,F,55-64,Bronze,Central,Nagpur,06-11-2022
C01479,F,55-64,Gold,West,Mumbai,17-05-2021
C01480,Other,18-24,Silver,North,Lucknow,04-11-2020
C01481,F,35-44,Silver,North,Lucknow,28-11-2021
C01482,M,35-44,Gold,West,Ahmedabad,10-09-2022
C01483,F,55-64,Gold,North,Delhi,04-11-2021
C01484,M,35-44,Bronze,South,Chennai,04-12-2021
C01485,Other,35-44,Bronze,South,Chennai,22-10-2023
C01486,M,25-34,Gold,West,Surat,05-11-2021
C01487,F,25-34,Silver,North,Chandigarh,04-06-2020
C01488,M,35-44,Bronze,South,Bengaluru,27-12-2021
C01489,F,35-44,Silver,East,Guwahati,23-06-2021
C01490,F,45-54,Bronze,North,Chandigarh,23-09-2025
C01491,M,45-54,Bronze,West,Surat,07-06-2022
C01492,F,45-54,Bronze,East,Bhubaneswar,21-02-2025
C01493,M,35-44,Bronze,East,Bhubaneswar,17-04-2025
C01494,F,55-64,Bronze,West,Pune,25-06-2024
C01495,F,18-24,Gold,Central,Nagpur,03-03-2022
C01496,M,55-64,Gold,Central,Nagpur,03-09-2021
C01497,F,25-34,Bronze,South,Chennai,16-07-2020
C01498,M,35-44,Silver,Central,Bhopal,29-07-2020
C01499,M,18-24,Bronze,South,Bengaluru,12-04-2023
C01500,M,35-44,Gold,Central,Nagpur,04-11-2024
C01501,M,18-24,Bronze,Central,Indore,20-01-2020
C01502,F,45-54,Bronze,North,Jaipur,21-12-2023
C01503,F,35-44,Bronze,West,Pune,11-03-2024
C01504,M,45-54,Gold,North,Chandigarh,13-08-2021
C01505,F,45-54,Bronze,West,Ahmedabad,24-10-2021
C01506,Other,35-44,Gold,West,Ahmedabad,01-11-2023
C01507,M,25-34,Bronze,North,Jaipur,17-08-2024
C01508,M,25-34,Gold,Central,Nagpur,22-09-2021
C01509,M,65+,Platinum,East,Kolkata,12-07-2025
C01510,M,35-44,Bronze,Central,Bhopal,16-06-2025
C01511,F,25-34,Bronze,East,Guwahati,28-05-2023
C01512,F,45-54,Gold,East,Kolkata,04-05-2024
C01513,F,45-54,Gold,North,Chandigarh,11-05-2022
C01514,F,55-64,Silver,South,Hyderabad,28-01-2022
C01515,M,25-34,Silver,Central,Nagpur,30-01-2022
C01516,F,25-34,Bronze,East,Kolkata,21-01-2025
C01517,M,35-44,Silver,West,Pune,22-06-2023
C01518,F,25-34,Bronze,Central,Indore,25-07-2023
C01519,F,65+,Bronze,Central,Bhopal,03-03-2021
C01520,M,45-54,Gold,Central,Bhopal,13-12-2023
C01521,M,65+,Guest,West,Mumbai,25-01-2021
C01522,F,35-44,Bronze,South,Chennai,08-11-2022
C01523,M,45-54,Silver,Central,Nagpur,27-01-2021
C01524,F,65+,Bronze,North,Chandigarh,10-02-2024
C01525,F,55-64,Gold,East,Bhubaneswar,16-02-2020
C01526,Other,65+,Bronze,Central,Indore,28-09-2020
C01527,M,25-34,Platinum,East,Bhubaneswar,21-01-2025
C01528,M,18-24,Gold,Central,Raipur,31-07-2020
C01529,F,25-34,Bronze,South,Chennai,26-08-2021
C01530,M,45-54,Guest,West,Mumbai,16-07-2025
C01531,F,45-54,Gold,West,Mumbai,25-10-2022
C01532,F,35-44,Silver,West,Mumbai,16-01-2021
C01533,M,25-34,Silver,South,Kochi,22-02-2020
C01534,F,45-54,Bronze,East,Kolkata,07-06-2023
C01535,F,45-54,Silver,East,Kolkata,08-06-2023
C01536,M,35-44,Silver,West,Surat,14-04-2020
C01537,M,65+,Gold,North,Chandigarh,30-12-2024
C01538,M,25-34,Silver,Central,Bhopal,13-08-2020
C01539,F,45-54,Bronze,North,Jaipur,29-04-2020
C01540,F,25-34,Bronze,East,Guwahati,16-03-2024
C01541,F,35-44,Bronze,West,Ahmedabad,29-09-2025
C01542,F,18-24,Silver,West,Ahmedabad,03-03-2023
C01543,F,25-34,Silver,Central,Nagpur,17-02-2020
C01544,M,45-54,Bronze,South,Kochi,27-05-2024
C01545,M,55-64,Silver,South,Chennai,16-02-2023
C01546,M,25-34,Gold,North,Jaipur,27-10-2021
C01547,F,55-64,Bronze,East,Guwahati,20-09-2020
C01548,M,35-44,Bronze,South,Bengaluru,08-06-2024
C01549,F,35-44,Gold,Central,Indore,07-09-2021
C01550,F,45-54,Bronze,Central,Nagpur,05-10-2021
C01551,M,65+,Silver,West,Pune,04-03-2021
C01552,M,45-54,Bronze,West,Surat,05-08-2021
C01553,Other,45-54,Silver,South,Chennai,20-03-2020
C01554,M,55-64,Silver,West,Ahmedabad,10-03-2025
C01555,F,25-34,Bronze,South,Bengaluru,10-09-2025
C01556,F,35-44,Gold,Central,Indore,26-11-2022
C01557,F,25-34,Silver,South,Chennai,13-01-2021
C01558,F,35-44,Bronze,South,Hyderabad,04-12-2022
C01559,F,25-34,Bronze,Central,Indore,02-06-2025
C01560,F,35-44,Silver,Central,Indore,01-01-2020
C01561,F,35-44,Bronze,North,Jaipur,27-06-2025
C01562,M,35-44,Bronze,Central,Nagpur,28-01-2021
C01563,M,45-54,Bronze,North,Lucknow,30-11-2024
C01564,M,45-54,Silver,West,Ahmedabad,27-01-2020
C01565,F,45-54,Gold,West,Ahmedabad,27-06-2023
C01566,F,35-44,Gold,East,Patna,20-08-2022
C01567,F,35-44,Silver,Central,Indore,18-04-2023
C01568,F,25-34,Bronze,East,Kolkata,21-11-2021
C01569,M,35-44,Silver,East,Patna,31-01-2024
C01570,F,35-44,Silver,Central,Raipur,13-11-2020
C01571,M,35-44,Bronze,Central,Raipur,28-11-2022
C01572,M,35-44,Bronze,Central,Bhopal,10-07-2024
C01573,M,45-54,Bronze,South,Chennai,02-02-2021
C01574,M,45-54,Silver,East,Kolkata,14-03-2022
C01575,F,25-34,Bronze,Central,Indore,26-01-2021
C01576,F,25-34,Bronze,East,Patna,17-01-2023
C01577,M,65+,Silver,East,Guwahati,09-05-2025
C01578,F,18-24,Gold,East,Patna,04-02-2022
C01579,F,45-54,Silver,West,Pune,28-06-2022
C01580,F,35-44,Bronze,South,Hyderabad,26-01-2021
C01581,F,35-44,Gold,South,Hyderabad,25-04-2022
C01582,F,35-44,Silver,East,Guwahati,22-03-2020
C01583,F,45-54,Silver,West,Surat,14-03-2025
C01584,M,35-44,Silver,North,Lucknow,22-05-2022
C01585,F,55-64,Gold,South,Bengaluru,13-12-2022
C01586,F,25-34,Gold,North,Delhi,13-03-2021
C01587,M,25-34,Guest,Central,Raipur,01-09-2025
C01588,M,55-64,Bronze,West,Mumbai,07-07-2021
C01589,M,45-54,Silver,East,Guwahati,12-08-2022
C01590,Other,35-44,Bronze,Central,Nagpur,10-10-2021
C01591,F,35-44,Gold,West,Mumbai,04-06-2021
C01592,F,25-34,Platinum,South,Chennai,03-05-2024
C01593,M,35-44,Bronze,North,Jaipur,27-06-2020
C01594,Other,65+,Bronze,Central,Bhopal,30-09-2020
C01595,F,35-44,Gold,West,Ahmedabad,10-09-2024
C01596,M,35-44,Gold,West,Pune,19-09-2021
C01597,F,25-34,Guest,North,Jaipur,06-09-2025
C01598,F,35-44,Bronze,South,Hyderabad,26-08-2024
C01599,M,45-54,Bronze,North,Delhi,01-01-2022
C01600,M,35-44,Guest,North,Delhi,14-09-2025
C01601,F,25-34,Silver,North,Lucknow,08-09-2024
C01602,F,35-44,Silver,Central,Raipur,20-06-2024
C01603,Other,45-54,Bronze,Central,Bhopal,10-04-2024
C01604,M,18-24,Platinum,East,Kolkata,17-04-2025
C01605,M,18-24,Gold,East,Kolkata,13-11-2023
C01606,F,55-64,Silver,West,Ahmedabad,18-01-2020
C01607,F,35-44,Gold,West,Pune,03-11-2022
C01608,F,25-34,Silver,South,Chennai,26-06-2021
C01609,F,45-54,Silver,Central,Bhopal,02-02-2025
C01610,F,35-44,Gold,East,Patna,05-06-2023
C01611,M,18-24,Silver,West,Surat,06-03-2025
C01612,M,55-64,Silver,Central,Indore,17-10-2024
C01613,M,35-44,Bronze,West,Pune,16-09-2022
C01614,F,45-54,Bronze,East,Patna,25-02-2020
C01615,F,25-34,Silver,South,Kochi,12-10-2024
C01616,M,25-34,Bronze,South,Bengaluru,17-02-2021
C01617,M,35-44,Silver,Central,Nagpur,21-08-2021
C01618,M,35-44,Silver,West,Surat,07-01-2024
C01619,F,55-64,Silver,West,Ahmedabad,30-08-2023
C01620,M,35-44,Bronze,Central,Raipur,05-07-2025
C01621,M,35-44,Bronze,East,Guwahati,13-10-2023
C01622,F,45-54,Bronze,Central,Nagpur,30-03-2020
C01623,F,35-44,Bronze,South,Hyderabad,09-08-2021
C01624,M,18-24,Gold,Central,Raipur,22-10-2023
C01625,M,45-54,Bronze,North,Jaipur,30-09-2020
C01626,M,55-64,Bronze,West,Ahmedabad,20-01-2021
C01627,F,25-34,Gold,North,Chandigarh,25-08-2024
C01628,F,25-34,Gold,East,Kolkata,28-07-2020
C01629,M,45-54,Bronze,North,Lucknow,29-08-2023
C01630,M,55-64,Gold,North,Jaipur,26-07-2020
C01631,F,25-34,Bronze,South,Chennai,25-08-2025
C01632,F,45-54,Gold,South,Kochi,05-05-2022
C01633,F,25-34,Silver,South,Hyderabad,11-07-2025
C01634,M,45-54,Bronze,Central,Nagpur,26-08-2023
C01635,F,35-44,Bronze,North,Delhi,22-09-2021
C01636,M,35-44,Bronze,Central,Raipur,17-05-2024
C01637,F,35-44,Bronze,East,Bhubaneswar,17-04-2020
C01638,M,65+,Gold,South,Bengaluru,25-11-2023
C01639,F,35-44,Bronze,Central,Indore,21-08-2025
C01640,M,18-24,Silver,North,Delhi,02-03-2021
C01641,F,18-24,Guest,Central,Raipur,28-07-2020
C01642,F,25-34,Silver,Central,Raipur,04-05-2020
C01643,M,25-34,Bronze,Central,Raipur,17-10-2023
C01644,F,45-54,Gold,Central,Nagpur,04-04-2025
C01645,F,45-54,Silver,East,Kolkata,01-08-2021
C01646,F,45-54,Bronze,Central,Indore,24-07-2024
C01647,F,45-54,Silver,South,Bengaluru,03-05-2024
C01648,F,18-24,Silver,West,Ahmedabad,30-03-2022
C01649,F,18-24,Bronze,West,Mumbai,16-01-2021
C01650,M,25-34,Bronze,North,Jaipur,16-10-2022
C01651,F,35-44,Platinum,West,Ahmedabad,29-10-2020
C01652,F,25-34,Silver,South,Bengaluru,18-03-2021
C01653,F,25-34,Silver,Central,Raipur,14-08-2023
C01654,M,35-44,Bronze,Central,Bhopal,12-02-2024
C01655,M,35-44,Gold,Central,Raipur,10-09-2020
C01656,M,25-34,Gold,West,Pune,12-01-2021
C01657,M,35-44,Bronze,West,Mumbai,22-11-2021
C01658,F,45-54,Platinum,East,Guwahati,02-01-2020
C01659,F,45-54,Bronze,South,Chennai,09-04-2023
C01660,M,35-44,Silver,East,Kolkata,20-04-2023
C01661,M,45-54,Bronze,Central,Nagpur,01-02-2025
C01662,F,35-44,Bronze,North,Chandigarh,27-06-2023
C01663,F,45-54,Platinum,Central,Nagpur,30-06-2025
C01664,M,35-44,Silver,West,Mumbai,04-10-2023
C01665,F,45-54,Silver,East,Bhubaneswar,19-03-2025
C01666,F,25-34,Bronze,North,Delhi,13-06-2025
C01667,F,25-34,Bronze,West,Pune,04-01-2022
C01668,F,55-64,Silver,East,Guwahati,26-05-2022
C01669,M,18-24,Silver,West,Mumbai,02-08-2023
C01670,F,35-44,Bronze,South,Chennai,13-06-2023
C01671,M,35-44,Bronze,Central,Bhopal,16-02-2024
C01672,M,45-54,Gold,Central,Indore,25-01-2020
C01673,F,45-54,Guest,East,Guwahati,12-06-2020
C01674,M,65+,Gold,Central,Raipur,25-03-2025
C01675,F,25-34,Gold,West,Mumbai,09-03-2022
C01676,F,45-54,Bronze,East,Guwahati,19-01-2021
C01677,F,25-34,Gold,South,Kochi,29-06-2021
C01678,F,25-34,Bronze,East,Kolkata,06-07-2025
C01679,F,35-44,Silver,South,Kochi,24-11-2021
C01680,M,18-24,Silver,East,Kolkata,29-05-2020
C01681,M,45-54,Bronze,North,Delhi,11-09-2023
C01682,F,55-64,Platinum,East,Kolkata,03-12-2021
C01683,F,25-34,Bronze,Central,Raipur,21-06-2023
C01684,Other,18-24,Bronze,North,Delhi,12-06-2021
C01685,F,35-44,Bronze,East,Guwahati,02-02-2024
C01686,F,45-54,Gold,West,Surat,29-12-2022
C01687,M,45-54,Bronze,North,Jaipur,12-01-2025
C01688,M,35-44,Silver,Central,Bhopal,04-02-2021
C01689,F,55-64,Silver,Central,Indore,11-06-2022
C01690,F,35-44,Bronze,West,Ahmedabad,17-05-2021
C01691,F,45-54,Bronze,South,Chennai,27-02-2023
C01692,M,25-34,Gold,West,Mumbai,05-09-2021
C01693,M,35-44,Bronze,Central,Bhopal,17-06-2024
C01694,M,65+,Bronze,South,Bengaluru,28-06-2023
C01695,F,25-34,Bronze,West,Surat,23-06-2020
C01696,F,25-34,Silver,Central,Indore,27-05-2025
C01697,M,35-44,Bronze,Central,Bhopal,04-03-2022
C01698,F,25-34,Bronze,East,Patna,19-05-2022
C01699,F,35-44,Bronze,North,Lucknow,11-03-2021
C01700,F,35-44,Bronze,East,Guwahati,13-12-2024
C01701,F,35-44,Silver,North,Delhi,01-10-2022
C01702,M,45-54,Silver,North,Jaipur,14-02-2025
C01703,M,45-54,Guest,East,Patna,01-09-2021
C01704,M,55-64,Silver,North,Lucknow,12-08-2021
C01705,F,25-34,Gold,North,Delhi,25-04-2025
C01706,M,25-34,Silver,Central,Indore,11-11-2024
C01707,F,25-34,Bronze,South,Bengaluru,30-07-2023
C01708,F,45-54,Bronze,West,Surat,19-03-2024
C01709,F,25-34,Bronze,South,Hyderabad,31-08-2020
C01710,M,45-54,Gold,North,Delhi,28-03-2020
C01711,F,18-24,Bronze,North,Delhi,06-06-2025
C01712,M,25-34,Silver,East,Kolkata,06-07-2024
C01713,M,25-34,Silver,West,Ahmedabad,07-05-2021
C01714,F,45-54,Silver,Central,Raipur,27-03-2021
C01715,M,55-64,Bronze,West,Surat,02-02-2023
C01716,F,25-34,Silver,West,Pune,31-03-2023
C01717,F,45-54,Silver,East,Kolkata,02-03-2023
C01718,M,55-64,Guest,Central,Raipur,09-01-2021
C01719,M,55-64,Gold,North,Chandigarh,12-03-2024
C01720,F,25-34,Gold,Central,Indore,04-03-2023
C01721,M,35-44,Bronze,North,Jaipur,06-08-2024
C01722,M,35-44,Silver,South,Hyderabad,24-09-2021
C01723,M,25-34,Bronze,North,Lucknow,11-12-2022
C01724,M,25-34,Silver,North,Delhi,23-02-2020
C01725,M,25-34,Guest,South,Kochi,03-07-2021
C01726,F,45-54,Bronze,Central,Indore,07-09-2022
C01727,M,35-44,Silver,West,Ahmedabad,05-04-2025
C01728,M,45-54,Gold,East,Bhubaneswar,11-08-2023
C01729,M,25-34,Guest,East,Kolkata,23-06-2023
C01730,F,35-44,Bronze,East,Patna,13-09-2023
C01731,F,35-44,Gold,West,Ahmedabad,31-05-2025
C01732,F,55-64,Bronze,East,Bhubaneswar,04-08-2024
C01733,F,35-44,Guest,Central,Bhopal,04-12-2020
C01734,F,45-54,Bronze,East,Guwahati,22-02-2020
C01735,F,55-64,Bronze,East,Bhubaneswar,20-07-2023
C01736,F,45-54,Bronze,East,Bhubaneswar,25-10-2023
C01737,F,18-24,Bronze,West,Surat,26-07-2023
C01738,M,25-34,Bronze,West,Surat,16-12-2021
C01739,F,35-44,Silver,North,Delhi,11-02-2025
C01740,Other,45-54,Gold,Central,Nagpur,27-02-2022
C01741,F,35-44,Bronze,North,Delhi,16-09-2022
C01742,M,45-54,Bronze,East,Kolkata,21-02-2022
C01743,M,35-44,Gold,East,Kolkata,11-03-2021
C01744,M,45-54,Silver,East,Patna,16-07-2020
C01745,F,45-54,Silver,East,Patna,08-11-2020
C01746,F,35-44,Gold,North,Lucknow,13-05-2025
C01747,M,18-24,Silver,South,Kochi,10-05-2025
C01748,F,45-54,Gold,West,Surat,10-03-2023
C01749,F,45-54,Guest,Central,Raipur,06-01-2025
C01750,M,25-34,Gold,North,Delhi,09-11-2023
C01751,F,35-44,Bronze,Central,Raipur,01-05-2023
C01752,M,25-34,Gold,West,Surat,17-04-2020
C01753,F,25-34,Silver,Central,Bhopal,17-04-2024
C01754,M,45-54,Silver,East,Patna,14-05-2020
C01755,M,35-44,Guest,South,Kochi,05-05-2021
C01756,M,45-54,Platinum,West,Mumbai,21-05-2024
C01757,F,35-44,Bronze,North,Lucknow,11-07-2023
C01758,F,35-44,Bronze,South,Hyderabad,11-01-2022
C01759,F,65+,Bronze,Central,Raipur,06-04-2024
C01760,Other,35-44,Silver,South,Bengaluru,18-07-2024
C01761,F,35-44,Bronze,West,Surat,27-10-2021
C01762,M,35-44,Guest,South,Kochi,30-05-2022
C01763,F,45-54,Silver,North,Chandigarh,07-04-2025
C01764,M,18-24,Bronze,West,Mumbai,21-10-2022
C01765,F,25-34,Silver,East,Patna,27-05-2022
C01766,M,25-34,Silver,North,Chandigarh,03-09-2020
C01767,F,55-64,Guest,West,Surat,07-08-2022
C01768,M,35-44,Silver,South,Chennai,08-07-2024
C01769,F,25-34,Silver,Central,Nagpur,17-03-2021
C01770,M,35-44,Bronze,West,Surat,24-02-2025
C01771,M,35-44,Silver,South,Bengaluru,08-03-2021
C01772,F,25-34,Bronze,East,Bhubaneswar,26-02-2023
C01773,F,25-34,Bronze,West,Surat,29-09-2022
C01774,F,65+,Silver,East,Patna,04-02-2025
C01775,M,18-24,Bronze,Central,Indore,27-08-2023
C01776,F,45-54,Platinum,North,Delhi,17-07-2020
C01777,F,35-44,Bronze,North,Lucknow,01-10-2021
C01778,F,25-34,Guest,East,Bhubaneswar,10-05-2022
C01779,F,18-24,Bronze,West,Mumbai,18-09-2023
C01780,F,55-64,Silver,West,Mumbai,22-12-2021
C01781,F,35-44,Bronze,Central,Bhopal,16-08-2022
C01782,M,25-34,Bronze,West,Pune,10-02-2021
C01783,M,25-34,Bronze,South,Bengaluru,18-07-2022
C01784,Other,25-34,Bronze,West,Surat,22-08-2020
C01785,M,45-54,Gold,North,Jaipur,06-11-2022
C01786,M,18-24,Gold,North,Delhi,14-01-2024
C01787,F,45-54,Bronze,North,Jaipur,28-11-2024
C01788,M,25-34,Bronze,West,Mumbai,26-03-2022
C01789,F,25-34,Gold,Central,Bhopal,03-09-2022
C01790,F,35-44,Silver,North,Chandigarh,15-01-2024
C01791,F,45-54,Bronze,Central,Indore,30-05-2025
C01792,M,45-54,Bronze,South,Chennai,01-06-2023
C01793,F,18-24,Silver,North,Jaipur,01-02-2020
C01794,F,25-34,Silver,East,Kolkata,31-01-2023
C01795,F,25-34,Silver,East,Patna,14-04-2025
C01796,Other,25-34,Bronze,West,Pune,10-06-2021
C01797,F,35-44,Silver,Central,Raipur,03-09-2022
C01798,M,18-24,Guest,West,Ahmedabad,23-04-2022
C01799,Other,55-64,Bronze,North,Jaipur,16-04-2025
C01800,M,65+,Silver,East,Guwahati,21-04-2020
C01801,Other,25-34,Bronze,West,Surat,15-06-2025
C01802,Other,65+,Bronze,Central,Bhopal,15-01-2023
C01803,M,25-34,Silver,East,Guwahati,06-07-2025
C01804,M,25-34,Gold,West,Mumbai,02-08-2025
C01805,F,55-64,Silver,North,Jaipur,18-02-2020
C01806,F,25-34,Bronze,East,Kolkata,14-06-2020
C01807,F,45-54,Platinum,East,Guwahati,30-10-2021
C01808,F,45-54,Guest,Central,Nagpur,23-12-2022
C01809,M,45-54,Gold,North,Chandigarh,22-04-2023
C01810,F,45-54,Silver,East,Bhubaneswar,29-06-2022
C01811,M,35-44,Silver,East,Bhubaneswar,02-04-2022
C01812,F,45-54,Silver,North,Jaipur,14-02-2023
C01813,M,18-24,Guest,South,Chennai,25-06-2024
C01814,F,18-24,Gold,South,Chennai,25-06-2021
C01815,F,35-44,Silver,North,Chandigarh,18-08-2023
C01816,M,65+,Guest,East,Patna,26-10-2020
C01817,F,25-34,Bronze,Central,Raipur,05-02-2020
C01818,M,25-34,Silver,South,Hyderabad,28-08-2024
C01819,F,55-64,Bronze,North,Lucknow,16-03-2025
C01820,M,18-24,Silver,East,Kolkata,07-04-2020
C01821,F,35-44,Silver,North,Delhi,22-03-2020
C01822,F,18-24,Bronze,West,Pune,17-04-2025
C01823,M,25-34,Bronze,North,Lucknow,26-10-2021
C01824,M,55-64,Silver,East,Patna,17-11-2024
C01825,M,25-34,Silver,Central,Raipur,29-04-2021
C01826,F,55-64,Silver,North,Chandigarh,24-04-2023
C01827,M,45-54,Silver,East,Patna,10-08-2021
C01828,F,35-44,Gold,East,Bhubaneswar,03-03-2021
C01829,M,18-24,Bronze,Central,Nagpur,25-10-2025
C01830,M,18-24,Bronze,Central,Raipur,25-08-2021
C01831,M,35-44,Gold,East,Bhubaneswar,01-10-2025
C01832,F,25-34,Platinum,West,Surat,26-08-2021
C01833,M,35-44,Gold,North,Lucknow,13-10-2024
C01834,Other,35-44,Bronze,South,Kochi,31-05-2022
C01835,M,25-34,Silver,Central,Bhopal,29-06-2025
C01836,M,18-24,Bronze,North,Delhi,19-07-2020
C01837,F,35-44,Silver,West,Mumbai,20-06-2024
C01838,F,55-64,Silver,North,Jaipur,15-10-2024
C01839,M,25-34,Silver,North,Chandigarh,28-03-2021
C01840,F,55-64,Gold,Central,Nagpur,07-03-2020
C01841,M,55-64,Gold,West,Surat,12-03-2023
C01842,F,45-54,Bronze,South,Kochi,29-05-2024
C01843,F,35-44,Bronze,West,Ahmedabad,26-10-2025
C01844,M,35-44,Silver,West,Surat,23-11-2024
C01845,F,35-44,Bronze,South,Hyderabad,29-06-2025
C01846,Other,25-34,Silver,North,Delhi,25-11-2023
C01847,F,25-34,Bronze,North,Delhi,10-06-2022
C01848,M,25-34,Silver,Central,Bhopal,03-10-2025
C01849,M,25-34,Guest,North,Lucknow,04-03-2024
C01850,M,18-24,Silver,Central,Raipur,17-10-2022
C01851,M,25-34,Silver,South,Hyderabad,03-05-2024
C01852,M,55-64,Gold,Central,Nagpur,28-06-2025
C01853,M,45-54,Bronze,South,Chennai,15-05-2022
C01854,F,65+,Silver,North,Lucknow,23-02-2020
C01855,F,18-24,Guest,South,Bengaluru,18-07-2024
C01856,F,45-54,Bronze,South,Kochi,17-09-2020
C01857,F,25-34,Gold,West,Ahmedabad,28-06-2021
C01858,M,35-44,Bronze,North,Jaipur,04-07-2023
C01859,M,65+,Platinum,Central,Raipur,03-06-2021
C01860,M,35-44,Bronze,South,Hyderabad,29-01-2025
C01861,M,55-64,Silver,North,Lucknow,05-12-2022
C01862,M,18-24,Bronze,Central,Nagpur,06-09-2020
C01863,F,45-54,Gold,East,Kolkata,08-03-2025
C01864,M,35-44,Guest,West,Ahmedabad,04-09-2025
C01865,M,45-54,Platinum,East,Patna,11-08-2025
C01866,M,35-44,Gold,West,Ahmedabad,13-08-2020
C01867,M,45-54,Silver,West,Surat,30-04-2022
C01868,F,25-34,Bronze,South,Bengaluru,06-04-2023
C01869,F,55-64,Bronze,South,Kochi,10-07-2024
C01870,F,35-44,Silver,South,Kochi,04-05-2022
C01871,F,45-54,Silver,South,Chennai,02-04-2020
C01872,M,25-34,Silver,South,Bengaluru,27-01-2022
C01873,M,45-54,Bronze,East,Guwahati,30-07-2020
C01874,M,35-44,Bronze,West,Mumbai,31-03-2024
C01875,F,25-34,Silver,East,Patna,06-12-2024
C01876,M,35-44,Bronze,North,Chandigarh,01-08-2022
C01877,F,45-54,Platinum,West,Pune,13-09-2022
C01878,F,35-44,Bronze,East,Kolkata,27-12-2021
C01879,F,35-44,Gold,South,Chennai,04-07-2025
C01880,M,55-64,Silver,North,Chandigarh,15-10-2023
C01881,F,25-34,Silver,Central,Bhopal,29-07-2024
C01882,M,25-34,Silver,East,Bhubaneswar,05-04-2022
C01883,M,25-34,Platinum,North,Delhi,23-02-2021
C01884,M,55-64,Bronze,West,Mumbai,09-08-2020
C01885,F,18-24,Silver,West,Ahmedabad,23-02-2025
C01886,Other,35-44,Gold,North,Chandigarh,05-11-2023
C01887,M,35-44,Gold,East,Patna,13-02-2023
C01888,F,25-34,Guest,West,Pune,07-10-2021
C01889,M,25-34,Silver,West,Surat,30-01-2021
C01890,F,25-34,Gold,West,Mumbai,23-04-2025
C01891,M,35-44,Gold,South,Hyderabad,28-06-2025
C01892,M,35-44,Bronze,South,Chennai,15-04-2020
C01893,Other,55-64,Gold,Central,Nagpur,23-07-2025
C01894,M,25-34,Bronze,East,Kolkata,25-01-2023
C01895,M,35-44,Bronze,Central,Indore,27-09-2023
C01896,M,65+,Bronze,West,Pune,29-11-2024
C01897,F,35-44,Gold,East,Patna,18-06-2020
C01898,M,45-54,Gold,East,Bhubaneswar,24-01-2020
C01899,M,55-64,Bronze,West,Surat,14-01-2022
C01900,M,18-24,Bronze,West,Ahmedabad,02-07-2022
C01901,M,25-34,Silver,North,Chandigarh,05-09-2024
C01902,M,65+,Bronze,South,Kochi,21-01-2025
C01903,M,35-44,Silver,North,Delhi,16-07-2020
C01904,M,25-34,Bronze,East,Kolkata,12-03-2024
C01905,M,25-34,Bronze,Central,Indore,20-01-2023
C01906,Other,25-34,Silver,South,Hyderabad,14-02-2022
C01907,M,55-64,Silver,North,Chandigarh,12-07-2022
C01908,F,25-34,Gold,Central,Indore,22-05-2021
C01909,F,55-64,Bronze,North,Delhi,17-12-2021
C01910,F,45-54,Bronze,Central,Raipur,29-10-2021
C01911,F,65+,Silver,East,Bhubaneswar,22-06-2022
C01912,M,45-54,Platinum,South,Kochi,23-05-2024
C01913,F,35-44,Bronze,Central,Raipur,13-12-2023
C01914,M,25-34,Bronze,North,Delhi,22-06-2021
